id,region,distrito,latitud_a,longitud_a
13400010,Huanuco, San Miguel de Cauri,-10.21876333,-76.60342666
13410010,Huanuco, San Miguel de Cauri,-10.22170666,-76.60221833
13420010,Huanuco, San Pedro de Chaula,-10.06995499,-76.356765
13430010,Huanuco, Santa María del Va,-9.802943333,-76.27445
13440010,Huanuco, Santa María del Va,-9.826255,-76.22872666000001
13450010,Huanuco, Santa María del Va,-9.833526665999999,-76.24005999000001
13460010,Huanuco, Sillapata,-9.809203332999999,-76.76207166
13470010,Huanuco, Umari,-9.843808333,-76.02909166000001
13480010,Huanuco, Umari,-9.859473333,-76.02417165999999
13490010,Huanuco, Umari,-9.89466,-76.02065333
13500010,Huanuco, Umari,-9.897665,-76.01665666
13510010,Huanuco, Yacus,-9.986599999999999,-76.50167
13520010,Huanuco, Yacus,-9.956629999000001,-76.49715833000001
13530010,Huanuco, Yacus,-9.959563332,-76.49781166
13540010,Huanuco, Yarumayo,-10.00342,-76.46742999999999
13550011,Ica, Alto Laran,-13.46278833,-76.04453999
13560011,Ica, Alto Laran,-13.44043166,-76.07548499000001
13570011,Ica, Chincha Alta,-13.41358,-76.13403
13580011,Ica, Chincha Alta,-13.41694,-76.1234
13590011,Ica, Chincha Alta,-13.41946,-76.13705
13600011,Ica, Chincha Alta,-13.42176,-76.13534
13610011,Ica, Chincha Alta,-13.42248,-76.13857
13620011,Ica, Chincha Alta,-13.42637,-76.13054
13630011,Ica, Chincha Alta,-13.41239,-76.13614
13640011,Ica, Chincha Alta,-13.42004,-76.12441
13650011,Ica, Chincha Alta,-13.42007,-76.12766000000001
13660011,Ica, Chincha Alta,-13.41289,-76.13896
13670011,Ica, Chincha Alta,-13.42737,-76.13067
13680011,Ica, Chincha Alta,-13.42598,-76.11933000000001
13690011,Ica, Chincha Alta,-13.42782,-76.12317
13700011,Ica, Chincha Alta,-13.42162,-76.10814000000001
13710011,Ica, El Carmen,-13.54937,-76.11546
13720011,Ica, Grocio Prado,-13.39826,-76.15272
13730011,Ica, Grocio Prado,-13.40935,-76.1615
13740011,Ica, Grocio Prado,-13.41025,-76.14358
13750011,Ica, Grocio Prado,-13.39478,-76.16498
13760011,Ica, Huancano,-13.61225666,-75.65115166
13770011,Ica, Huancano,-13.60512833,-75.63289833
13780011,Ica, Humay,-13.74431,-75.96494
13790011,Ica, Ica,-14.04223,-75.74047
13800011,Ica, Ica,-14.05378,-75.7432
13810011,Ica, Ica,-14.06163,-75.7428
13820011,Ica, Ica,-14.08341,-75.74212
13830011,Ica, Ica,-14.08407,-75.74245999999999
13840011,Ica, Ica,-14.07774,-75.72454999999999
13850011,Ica, Ica,-14.07297,-75.72308
13860011,Ica, Ica,-14.10593,-75.72169
13870011,Ica, Ica,-14.05537,-75.74972
13880011,Ica, Ica,-14.08917,-75.73486
13890011,Ica, Ica,-14.04398,-75.74357999999999
13900011,Ica, Ica,-14.04195,-75.73565000000001
13910011,Ica, Ica,-14.04379,-75.74052
13920011,Ica, Ica,-14.05836,-75.7469
13930011,Ica, Ica,-14.05446,-75.74151999999999
13940011,Ica, Ica,-14.06707,-75.7247
13950011,Ica, Ica,-14.0697,-75.72163999999999
13960011,Ica, Ica,-14.07334,-75.72812999999999
13970011,Ica, Ica,-14.0733,-75.72065000000001
13980011,Ica, Ica,-14.07793,-75.72172000000001
13990011,Ica, Ica,-14.07865,-75.76414
14000011,Ica, Ica,-14.05813,-75.75391000000001
14010011,Ica, Ica,-14.09851,-75.72206
14020011,Ica, Independencia,-13.729635,-75.94029833000001
14030011,Ica, Independencia,-13.72592499,-75.94583166
14040011,Ica, Independencia,-13.69373,-76.02817
14050011,Ica, La Tinguiña,-14.04259,-75.70862
14060011,Ica, La Tinguiña,-14.03554,-75.70811999999999
14070011,Ica, Los Aquijes,-14.07778981,-75.68781054
14080011,Ica, Los Aquijes,-14.10393,-75.71634
14090011,Ica, Marcona,-15.36188,-75.17028000000001
14100011,Ica, Marcona,-15.37161,-75.15707
14110011,Ica, Nasca,-14.82318,-74.94013
14120011,Ica, Nasca,-14.82673,-74.9401
14130011,Ica, Nasca,-14.82845,-74.93021
14140011,Ica, Nasca,-14.8311,-74.93164
14150011,Ica, Nasca,-14.83274,-74.93461000000001
14160011,Ica, Pachacutec,-14.14562,-75.69479
14170011,Ica, Pachacutec,-14.15363,-75.69181
14180011,Ica, Paracas,-13.82393,-76.24659
14190011,Ica, Paracas,-13.78333998,-76.17079998
14200011,Ica, Paracas,-13.83071054,-76.18177458
14210011,Ica, Parcona,-14.04657,-75.70885
14220011,Ica, Parcona,-14.0566,-75.72306
14230011,Ica, Parcona,-14.05788,-75.72373
14240011,Ica, Parcona,-14.0642,-75.7162
14250011,Ica, Parcona,-14.07329,-75.71781
14260011,Ica, Parcona,-14.06511,-75.72108
14270011,Ica, Parcona,-14.06194,-75.68555000000001
14280011,Ica, Parcona,-14.04765,-75.70206
14290011,Ica, Pisco,-13.7165,-76.19597
14300011,Ica, Pisco,-13.71458,-76.19909
14310011,Ica, Pisco,-13.71395,-76.20369
14320011,Ica, Pisco,-13.71578,-76.20117999999999
14330011,Ica, Pisco,-13.70262,-76.15407999999999
14340011,Ica, Pisco,-13.70282,-76.2107
14350011,Ica, Pisco,-13.70527,-76.18094000000001
14360011,Ica, Pueblo Nuevo,-13.39653,-76.13609
14370011,Ica, Pueblo Nuevo,-13.39956,-76.11676
14380011,Ica, Pueblo Nuevo,-13.39739,-76.13788
14390011,Ica, Pueblo Nuevo,-13.38668,-76.13135
14400011,Ica, Pueblo Nuevo,-13.3953,-76.12855
14410011,Ica, Pueblo Nuevo,-13.39686,-76.11062
14420011,Ica, Pueblo Nuevo,-13.39621,-76.1108
14430011,Ica, Pueblo Nuevo,-13.38492,-76.10988
14440011,Ica, Pueblo Nuevo,-14.134575,-75.69466666
14450011,Ica, Pueblo Nuevo,-14.13554852,-75.70007685
14460011,Ica, Salas,-13.98514,-75.77164000000001
14470011,Ica, Salas,-13.96952,-75.77213999999999
14480011,Ica, Salas,-13.93036,-75.92151
14490011,Ica, Salas,-13.97099,-75.77687
14500011,Ica, Salas,-13.9701,-75.76913
14510011,Ica, Salas,-13.99694,-75.75033999999999
14520011,Ica, San Andrés,-13.72961,-76.21468
14530011,Ica, San Andrés,-13.73239,-76.22027
14540011,Ica, San Clemente,-13.66938,-76.15723
14550011,Ica, San Clemente,-13.68492,-76.15378
14560011,Ica, San Clemente,-13.67115,-76.15411
14570011,Ica, Santa Cruz,-14.46163666,-75.23686832999999
14580011,Ica, Santiago,-14.183,-75.71455
14590011,Ica, Santiago,-14.14493,-75.7165
14600011,Ica, Santiago,-14.20093,-75.71487000000001
14610011,Ica, Subtanjalla,-14.03976,-75.7414
14620011,Ica, Subtanjalla,-14.00969991,-75.754997
14630011,Ica, Subtanjalla,-14.02342318,-75.76835418
14640011,Ica, Subtanjalla,-14.03748,-75.7474
14650011,Ica, Subtanjalla,-14.03725,-75.74115000000001
14660011,Ica, Sunampe,-13.41599,-76.14608
14670011,Ica, Sunampe,-13.42733,-76.14587
14680011,Ica, Sunampe,-13.43344,-76.13952999999999
14690011,Ica, Tate,-14.14499,-75.70684
14700011,Ica, Tupac Amaru Inca,-13.70205,-76.15031999999999
14710011,Ica, Tupac Amaru Inca,-13.7066,-76.14785000000001
14720011,Ica, Tupac Amaru Inca,-13.70967,-76.1484
14730011,Ica, Tupac Amaru Inca,-13.71407,-76.15071
14740011,Ica, Tupac Amaru Inca,-13.71481,-76.15195
14750011,Ica, Tupac Amaru Inca,-13.71548,-76.14626
14760011,Ica, Vista Alegre,-14.85179,-74.95526
14770011,Ica, Vista Alegre,-14.8556,-74.93339
14780011,Ica, Vista Alegre,-14.85418,-74.94377
14790011,Ica, Vista Alegre,-14.84779,-74.94362
14800011,Ica, Vista Alegre,-14.84449,-74.94757
14810011,Ica, Vista Alegre,-14.85342,-74.9421
14820011,Ica, Vista Alegre,-14.87003387,-74.97649124
14830012,Junin,,-11.32844,-74.53188
14840012,Junin,,-11.43329,-74.49044000000001
14850012,Junin,,-11.37122666,-74.40458833
14860012,Junin,,-11.41715369,-74.39584671999999
14870012,Junin,,-11.42868,-74.49254000000001
14880012,Junin,,-11.45672465,-74.54356663
14890012,Junin,,-11.5297671,-74.50646412
14900012,Junin,,-12.17818179,-74.06943339
14910012,Junin,,-12.16054148,-74.10796411
14920012,Junin,,-12.23036696,-74.00916925
14930012,Junin,,-12.24247998,-74.00473998
14940012,Junin,,-12.21977045,-74.08985508000001
14950012,Junin, Acobamba,-11.3532,-75.65633
14960012,Junin, Ahuac,-12.08442,-75.32229
14970012,Junin, Andamarca,-11.68813833,-74.80035332999999
14980012,Junin, Andamarca,-11.690845,-74.800415
14990012,Junin, Apata,-11.83645,-75.32998000000001
15000012,Junin, Ataura,-11.80355,-75.43756000000001
15010012,Junin, Chacapalpa,-11.70760166,-75.87220666
15020012,Junin, Chanchamayo,-11.05899,-75.33183
15030012,Junin, Chanchamayo,-11.05425,-75.32411999999999
15040012,Junin, Chanchamayo,-11.04958,-75.32064
15050012,Junin, Chilca,-12.08397,-75.21092
15060012,Junin, Chilca,-12.08613,-75.2127
15070012,Junin, Chilca,-12.08269,-75.19992000000001
15080012,Junin, Chilca,-12.09085,-75.19413
15090012,Junin, Chilca,-12.08842,-75.20299
15100012,Junin, Chilca,-12.08951,-75.20451
15110012,Junin, Chilca,-12.093,-75.20493999999999
15120012,Junin, Chilca,-12.092712,-75.217533
15130012,Junin, Chilca,-12.08158,-75.21312
15140012,Junin, Chilca,-12.09017,-75.21952
15150012,Junin, Chilca,-12.08997,-75.2004
15160012,Junin, Chupaca,-12.0583,-75.29281
15170012,Junin, Concepción,-11.92766,-75.31332999999999
15180012,Junin, Coviriali,-11.31487666,-74.61544333000001
15190012,Junin, El Tambo,-12.02974,-75.23848
15200012,Junin, El Tambo,-12.02329,-75.23505
15210012,Junin, El Tambo,-12.02846,-75.21758
15220012,Junin, El Tambo,-12.04088,-75.23066
15230012,Junin, El Tambo,-12.05456,-75.21454
15240012,Junin, El Tambo,-12.04669,-75.22588
15250012,Junin, El Tambo,-12.05175,-75.22627
15260012,Junin, El Tambo,-12.05675,-75.22181999999999
15270012,Junin, El Tambo,-12.05176,-75.22914
15280012,Junin, El Tambo,-12.05227,-75.23694999999999
15290012,Junin, El Tambo,-12.04442,-75.20905999999999
15300012,Junin, El Tambo,-12.02757,-75.23496
15310012,Junin, El Tambo,-12.02814,-75.23756
15320012,Junin, El Tambo,-12.06385,-75.21973
15330012,Junin, El Tambo,-12.06235,-75.23607
15340012,Junin, Huamancaca Chico,-12.07357,-75.24082
15350012,Junin, Huancayo,-12.05264,-75.2007
15360012,Junin, Huancayo,-12.07354,-75.21648999999999
15370012,Junin, Huancayo,-12.07115,-75.21771
15380012,Junin, Huancayo,-12.0508,-75.19982
15390012,Junin, Huancayo,-12.05751,-75.19580999999999
15400012,Junin, Huancayo,-12.07071,-75.19631
15410012,Junin, Huancayo,-12.0755,-75.20435999999999
15420012,Junin, Huancayo,-12.06549,-75.20932999999999
15430012,Junin, Huancayo,-12.02031,-75.18312
15440012,Junin, Huaricolca,-11.50718,-75.65066
15450012,Junin, Huasahuasi,-11.26493,-75.65043
15460012,Junin, Huayucachi,-12.1198,-75.21372
15470012,Junin, Jauja,-11.77141,-75.50176
15480012,Junin, Jauja,-11.77006,-75.49551
15490012,Junin, Jauja,-11.77305,-75.48969
15500012,Junin, Junin,-11.30068333,-76.07818500000001
15510012,Junin, Junin,-11.15291,-75.99646
15520012,Junin, La Oroya,-11.52117,-75.90087
15530012,Junin, Llocllapampa,-11.81826,-75.62351
15540012,Junin, Masma,-11.44825833,-75.25332
15550012,Junin, Matahuasi,-11.902995,-75.33947499
15560012,Junin, Matahuasi,-11.89437833,-75.32864832999999
15570012,Junin, Molinos,-11.57214,-75.33254
15580012,Junin, Morococha,-11.66458,-76.08463
15590012,Junin, Palca,-11.34777,-75.56816000000001
15600012,Junin, Palcamayo,-11.29314,-75.77201
15610012,Junin, Pariahuanca,-11.95664166,-74.91263333000001
15620012,Junin, Pariahuanca,-11.97493833,-74.89819498999999
15630012,Junin, Perene,-10.8693,-75.08272
15640012,Junin, Perene,-10.75015997,-75.02424997999999
15650012,Junin, Perene,-10.74011997,-75.01662998000001
15660012,Junin, Perene,-10.9144,-74.87829000000001
15670012,Junin, Pichanaqui,-11.04048218,-74.91667926
15680012,Junin, Pichanaqui,-11.00359691,-74.9392515
15690012,Junin, Pichanaqui,-10.92823,-74.86973
15700012,Junin, Pilcomayo,-12.0529,-75.25882
15710012,Junin, Pilcomayo,-12.06007,-75.24092
15720012,Junin, Pilcomayo,-12.05205,-75.2513
15730012,Junin, Pilcomayo,-12.05585,-75.25073999999999
15740012,Junin, Quilcas,-11.94239,-75.26142
15750012,Junin, Río Tambo,-11.20915845,-73.92329048000001
15760012,Junin, Río Tambo,-11.19710337,-74.04696405
15770012,Junin, Río Tambo,-10.73759741,-73.75005865
15780012,Junin, San Agustín,-12.01408477,-75.25050623
15790012,Junin, San Juan de Jarpa,-12.12599,-75.43566
15800012,Junin, San Juan de Jarpa,-12.12832,-75.43600000000001
15810012,Junin, San Luis de Shuaro,-10.81648607,-75.21754159
15820012,Junin, San Ramón,-11.12716,-75.36203
15830012,Junin, Santa Rosa de Sacco,-11.54519,-75.9316
15840012,Junin, Santa Rosa de Sacco,-11.55153,-75.94503
15850012,Junin, Santo Domingo de Ac,-11.823335,-74.77274833
15860012,Junin, Santo Domingo de Ac,-11.83155666,-74.77899166
15870012,Junin, Sapallanga,-12.14007,-75.16136
15880012,Junin, Satipo,-11.25643,-74.64766
15890012,Junin, Satipo,-11.25653288,-74.62563529000001
15900012,Junin, Satipo,-11.24844,-74.6379
15910012,Junin, Satipo,-11.24246,-74.63713
15920012,Junin, Satipo,-11.25097,-74.64348
15930012,Junin, Sausa,-11.78858,-75.48242999999999
15940012,Junin, Saño,-11.94942,-75.25466
15950012,Junin, Sicaya,-12.01221,-75.27488
15960012,Junin, Tapo,-11.3863,-75.56209
15970012,Junin, Tapo,-11.37323166,-75.544155
15980012,Junin, Tapo,-11.38431166,-75.52502666
15990012,Junin, Tarma,-11.41641,-75.7004
16000012,Junin, Tarma,-11.40987,-75.67932
16010012,Junin, Tarma,-11.42128,-75.6882
16020012,Junin, Tarma,-11.43043,-75.69320999999999
16030012,Junin, Tarma,-11.3778,-75.69235000000001
16040012,Junin, Tarma,-11.41829,-75.68797000000001
16050012,Junin, Tarma,-11.41120028,-75.70646793
16060012,Junin, Viques,-12.1555,-75.23554
16070012,Junin, Yauli,-11.66781,-76.08763
16080013,La Libertad, Bolívar,-7.369198333,-77.77616333
16090013,La Libertad, Calamarca,-8.084684999,-78.38571833
16100013,La Libertad, Calamarca,-8.086989999,-78.40069833
16110013,La Libertad, Casa Grande,-7.74135,-79.18917
16120013,La Libertad, Casa Grande,-7.73663,-79.18979
16130013,La Libertad, Cascas,-7.47851,-78.81408
16140013,La Libertad, Chepen,-7.23041,-79.42113000000001
16150013,La Libertad, Chepen,-7.23192,-79.43044
16160013,La Libertad, Chicama,-7.87338,-79.13301
16170013,La Libertad, Chicama,-7.84613,-79.14632
16180013,La Libertad, Chocope,-7.79317,-79.27381
16190013,La Libertad, Chugay,-7.831963333,-77.86069000000001
16200013,La Libertad, Chugay,-7.882603332,-77.80693832999999
16210013,La Libertad, Chugay,-7.771004999,-77.858183
16220013,La Libertad, Chugay,-7.752042,-77.85432
16230013,La Libertad, Condormarca,-7.495808332,-77.61240499
16240013,La Libertad, Curgos,-7.840456666,-77.95635
16250013,La Libertad, Curgos,-7.843433333,-77.94008
16260013,La Libertad, El Porvenir,-8.074439999999999,-78.98918999999999
16270013,La Libertad, El Porvenir,-8.07668,-78.99918
16280013,La Libertad, El Porvenir,-8.07934,-78.99739
16290013,La Libertad, El Porvenir,-8.083629999999999,-78.99354
16300013,La Libertad, El Porvenir,-8.08742,-78.99394
16310013,La Libertad, El Porvenir,-8.059139999999999,-79.00756
16320013,La Libertad, El Porvenir,-8.082050000000001,-78.99833
16330013,La Libertad, El Porvenir,-8.05575,-79.01349
16340013,La Libertad, Florencia de Mora,-8.086740000000001,-79.01953
16350013,La Libertad, Florencia de Mora,-8.082739999999999,-79.01354000000001
16360013,La Libertad, Guadalupe,-7.23658,-79.47508999999999
16370013,La Libertad, Guadalupe,-7.24743,-79.4674
16380013,La Libertad, Guadalupe,-7.24868,-79.47973
16390013,La Libertad, Guadalupe,-7.24752,-79.48157999999999
16400013,La Libertad, Guadalupe,-7.25026,-79.47372
16410013,La Libertad, Guadalupe,-7.30043,-79.41576000000001
16420013,La Libertad, Huamachuco,-7.82107,-78.03182
16430013,La Libertad, Huamachuco,-7.8179,-78.04051
16440013,La Libertad, Huamachuco,-7.82334,-78.05206
16450013,La Libertad, Huamachuco,-7.735168122,-78.06996700000001
16460013,La Libertad, Huamachuco,-7.917246804,-78.08936889
16470013,La Libertad, Huamachuco,-7.880599976,-78.05453998
16480013,La Libertad, Huanchaco,-8.02759,-79.07026000000001
16490013,La Libertad, Huanchaco,-8.080399999999999,-79.11539999999999
16500013,La Libertad, Huanchaco,-8.10216,-79.06337000000001
16510013,La Libertad, Huaranchal,-7.727350828,-78.53922417
16520013,La Libertad, La Esperanza,-8.06396,-79.06752
16530013,La Libertad, La Esperanza,-8.0746,-79.06740000000001
16540013,La Libertad, La Esperanza,-8.07718,-79.04915
16550013,La Libertad, La Esperanza,-8.075110000000001,-79.04677
16560013,La Libertad, La Esperanza,-8.073600000000001,-79.03702
16570013,La Libertad, La Esperanza,-8.06805,-79.03452
16580013,La Libertad, La Esperanza,-8.076890000000001,-79.03587
16590013,La Libertad, La Esperanza,-8.083880000000001,-79.03270000000001
16600013,La Libertad, La Esperanza,-8.08029,-79.05306
16610013,La Libertad, La Esperanza,-8.059139999999999,-79.04853
16620013,La Libertad, La Esperanza,-8.06311,-79.04707999999999
16630013,La Libertad, La Esperanza,-8.07282,-79.05829
16640013,La Libertad, La Esperanza,-8.069140000000001,-79.07399
16650013,La Libertad, La Esperanza,-8.07175,-79.07504
16660013,La Libertad, La Esperanza,-8.077830000000001,-79.04139000000001
16670013,La Libertad, La Esperanza,-8.0749,-79.03439
16680013,La Libertad, Laredo,-8.071234557,-78.9507409
16690013,La Libertad, Laredo,-8.080439999999999,-78.95308
16700013,La Libertad, Longotea,-6.99644,-77.9354
16710013,La Libertad, Moche,-8.17731,-79.0134
16720013,La Libertad, Otuzco,-7.90724,-78.56285
16730013,La Libertad, Otuzco,-7.75058,-78.55756833
16740013,La Libertad, Otuzco,-7.789233333,-78.57854666
16750013,La Libertad, Otuzco,-7.801753333,-78.57775332999999
16760013,La Libertad, Otuzco,-7.90394,-78.56838000000001
16770013,La Libertad, Otuzco,-7.9039,-78.56499
16780013,La Libertad, Pacanga,-7.17638833,-79.5146883
16790013,La Libertad, Pacanga,-7.18419833,-79.51462499
16800013,La Libertad, Pacasmayo,-7.40153,-79.56776000000001
16810013,La Libertad, Paijan,-7.71539,-79.31048
16820013,La Libertad, Paijan,-7.72926,-79.30321000000001
16830013,La Libertad, Paijan,-7.72991,-79.29961
16840013,La Libertad, Parcoy,-8.03346,-77.45596000000001
16850013,La Libertad, Pueblo Nuevo,-7.143095939,-79.59008804
16860013,La Libertad, Quiruvilca,-8.005000000000001,-78.30767
16870013,La Libertad, Rázuri,-7.70405,-79.43608
16880013,La Libertad, Salaverry,-8.21208,-78.97691
16890013,La Libertad, Salpo,-8.047745000000001,-78.57240666
16900013,La Libertad, San Pedro de Lloc,-7.43081,-79.50478
16910013,La Libertad, San Pedro de Lloc,-7.42615,-79.50618
16920013,La Libertad, Sanagoran,-7.723556667,-78.10867166
16930013,La Libertad, Santiago de Chuco,-8.142445,-78.19873665999999
16940013,La Libertad, Sartimbamba,-7.613056666,-77.75688166000001
16950013,La Libertad, Simbal,-7.951963333,-78.81390499
16960013,La Libertad, Simbal,-7.971304999,-78.81035166
16970013,La Libertad, Taurija,-8.308120000000001,-77.42377999999999
16980013,La Libertad, Trujillo,-8.090109999999999,-79.01401
16990013,La Libertad, Trujillo,-8.09512,-79.00677
17000013,La Libertad, Trujillo,-8.101319999999999,-79.00664
17010013,La Libertad, Trujillo,-8.08896,-79.05056
17020013,La Libertad, Trujillo,-8.09864,-79.04671
17030013,La Libertad, Trujillo,-8.106210000000001,-79.01836
17040013,La Libertad, Trujillo,-8.106780000000001,-79.02396
17050013,La Libertad, Trujillo,-8.10693,-79.01083
17060013,La Libertad, Trujillo,-8.11659,-79.01415
17070013,La Libertad, Trujillo,-8.10741,-79.04053999999999
17080013,La Libertad, Trujillo,-8.114800000000001,-79.03451
17090013,La Libertad, Trujillo,-8.1053,-79.0115
17100013,La Libertad, Trujillo,-8.0898,-79.02579
17110013,La Libertad, Trujillo,-8.10275,-79.00653
17120013,La Libertad, Trujillo,-8.100440000000001,-79.01401
17130013,La Libertad, Trujillo,-8.104889999999999,-79.01661
17140013,La Libertad, Trujillo,-8.09923,-79.04170000000001
17150013,La Libertad, Trujillo,-8.10768,-79.00764
17160013,La Libertad, Trujillo,-8.11833,-79.00476000000001
17170013,La Libertad, Trujillo,-8.11167,-79.03066
17180013,La Libertad, Trujillo,-8.10934,-79.04205
17190013,La Libertad, Usquil,-7.850059999,-78.37550833
17200013,La Libertad, Usquil,-7.844261667,-78.38419500000001
17210013,La Libertad, Usquil,-7.767766667,-78.41722498999999
17220013,La Libertad, Usquil,-7.765449999,-78.39524666
17230013,La Libertad, Usquil,-7.85694204,-78.31278657
17240013,La Libertad, Victor Larco Herrer,-8.13021,-79.04406
17250013,La Libertad, Victor Larco Herrer,-8.14038,-79.02961000000001
17260013,La Libertad, Victor Larco Herrer,-8.138260000000001,-79.05328
17270013,La Libertad, Victor Larco Herrer,-8.12753,-79.04577000000001
17280013,La Libertad, Victor Larco Herrer,-8.130850000000001,-79.03755
17290013,La Libertad, Viru,-8.42435,-78.7804
17300013,La Libertad, Viru,-8.447100000000001,-78.73903
17310013,La Libertad, Viru,-8.426489999999999,-78.78044
17320013,La Libertad, Viru,-8.409979999999999,-78.80685
17330014,Lambayeque, Cayalti,-6.88942,-79.56102
17340014,Lambayeque, Cayalti,-6.89126,-79.55855
